,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,False,0.22204203115921525,57.603350166722855,True,-4.3680856991387955,10.572657377248042,0.12957771500744664,4.190906265464308,0.1965582725362748,59.4842079709125,True,-4.204235206111833,10.213994405926716,0.1527818079870381,4.122390973637798
