,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.7779579688407844,57.60335016672284,True,0.7353390765923573,2.3475743187946163,0.12957771500744664,4.190906265464308,-0.8034417274637247,59.48420797091246,True,0.7989335687448084,2.0076450961241292,0.1527818079870381,4.122390973637798
