,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,None,,,True,0.18397164157995693,4.159630067721588,0.18397164157995693,4.159630067721588,,,True,0.1898384668029317,4.2317443033911335,0.1898384668029317,4.2317443033911335
