,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.6993843349073823,51.79397178553366,True,0.680224465669232,2.443893026744208,0.19088640659806133,3.9398697237889615,-0.7539022052630101,55.4816855267011,True,0.8212095871896499,1.8266413803192465,0.2466060966267034,3.8790731164669396
