,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,False,0.3109738921488882,51.106177865324305,True,-2.145122045449643,7.995148549277286,0.22106630202988442,4.119076535310425,0.19901785885566725,59.3295318038966,True,-6.28011723960999,11.622133594386739,0.06965842785213827,4.507159101875673
