,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,False,0.33075201183342046,49.48791872460215,True,-1.769735710432848,7.665842569864357,0.24831972546875025,4.042699351749735,0.271549425203989,53.52788078338785,True,-1.3505378375125474,6.913651829644918,0.28789963511380046,3.9212663913295795
