,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.7064466618050127,52.726505705800356,True,0.6922822127553712,2.500171427683088,0.19252284868667546,4.235474486421279,-0.766946023914679,57.12916471636077,True,0.7600146756348021,2.195038049728751,0.17173417599411323,4.297465476913047
