,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.65870138313092,48.49405153310677,True,0.6922734183071823,2.4567989257903635,0.2548606493896646,3.807835026542526,-0.7008791152607473,51.52632756717039,True,0.8039698851222276,1.9317856108969502,0.30692248635548003,3.7492113048946596
