,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,None,,,True,0.13287711247826284,4.292164648034768,0.13287711247826284,4.292164648034768,,,True,0.09167285182901375,4.500725484123511,0.09167285182901375,4.500725484123511
