,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.7147042700561851,52.87996846563526,True,0.6699249709422708,2.585337817369799,0.15863196942336555,4.326182118955996,-0.7864231852360862,58.37782913330241,True,0.7565786053679119,2.229668402002438,0.13803269760817505,4.307006700706504
