,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.7275212601429628,53.83342268080893,True,0.7214643952935282,2.4621868079367926,0.19197652267646448,4.132331101902974,-0.7860334649424793,58.26490528869622,True,0.7557054073579625,2.261475859337424,0.1378514453209826,4.371570754256034
