name,sess,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10
sub-OAS30337_ses-d0075,ses-d0064,0.6010787351369276,0.540645266185478,0.595896434657255,0.6167146602371248,0.5837685374912528,0.6059231227266006,0.5377731878761289,0.5554843698266761,0.5288961032720604,0.5790836864866573,0.6088853861211737,0.6338199684868884,0.5994938831526218,0.6897913925839103,0.642325843140836,0.5763818932591108,0.5278918171068067,0.6013949176311507,0.5509873410884777,0.5867078264282269,0.669832994254324,0.5724371829868634,0.5866743280011004,0.6578153453488085,0.7070172255551666,0.6266614505599618,0.6029524772507848,0.6172224972623688,0.7142288125799229,0.7171134286955028,0.5779285393007458,0.5957990771216958,0.5808112812866751,0.5894229725169328,0.6575574570331839,0.5235923892563511,0.7985127998862744,0.7915652623098903,0.6060073989369111,0.6058065903916413,0.7719434958219156,0.7150581479099211,0.6443104316942163,0.6677095176825506,0.6960729618499214,0.6634797174632742,0.5382551579808255,0.5984915054285186,0.6732123068272506,0.6634546941189887,0.7374161456683772,0.6341293957038782,0.7284939798050847,0.5988152505453123,0.6896490364711146,0.618850598756444,0.5153190513422168,0.5639563091011449,0.5792173124116129,0.4798007106302865,0.5076900003474724,0.5653647779449441,0.521159568740926,0.5340287118981,0.5514443110613798,0.605968666237006,0.671540088166009,0.613073067728703,0.602347122387233,0.5720807605572453,0.7692047096041483,0.7631390197293669,0.7450821094761191,0.7007104090484755,0.3711377077922737,0.5488202385051902,0.7899606830125627,0.8510963977425134,0.5051042326526581,0.5443752544886836,0.6122177318709603,0.6409942123813465,0.6293881202332033,0.6359925407526446,0.6271153828407093,0.6431396392803927,0.6065119329848042,0.6151216246037727,0.6003977084222281,0.6462903507404456,0.5989216040470637,0.5590230353225476,0.6708917257797736,0.6545699269993348,0.49117483513300103,0.6343479861397281,0.6069141190931299,0.6319864195635538,0.5809149818200159,0.6127870881712595,0.535860985346936,0.6361561757697825,0.6298470235351098,0.6342994297833497,0.4930327465671842,0.522959897332986,0.7105067536638763,0.6316853495189018,0.2868467728335554,0.520052874587965,0.6356563340089391,0.5908600991593291,0.47170620290354004,0.5780307083372158,0.5757130836299484,0.5294357080199961
sub-OAS30357_ses-d1221,ses-d0521,0.5273283313650153,0.5067354828643227,0.6373677649174218,0.6052090373521581,0.562368552220728,0.6383134052743693,0.5261527148532508,0.5457060541278819,0.6357237862280475,0.6826718884544749,0.5787304765510242,0.7643688379496022,0.6428249694827299,0.6028014449469916,0.64784625749836,0.6875154775962757,0.5796153260096283,0.535980390914601,0.6389437858805587,0.5861660827612528,0.6666814330143378,0.6333293027705339,0.6333776545016168,0.624551296300186,0.6100092241972321,0.6184872041248664,0.5001028850391588,0.48748551775327076,0.6261791244331599,0.6866807026313354,0.5605478150473784,0.534123844483291,0.5784511423017443,0.6070141676149022,0.6276772293918479,0.5694394948538004,0.737662489985519,0.8185436524470088,0.6062224164197966,0.599314858014828,0.7585534317716721,0.7323238195012829,0.4491383171936485,0.4620436670599733,0.48091039404406233,0.45678852327740177,0.4863814590846925,0.5146159050322866,0.4883249811263418,0.5320198399249984,0.5379746224005683,0.6093553330593897,0.45704336633819836,0.6192696397420895,0.6401855421317648,0.6364221125599312,0.5212039618340771,0.5484107950017064,0.6260003277126593,0.6294349970126685,0.6032744993395626,0.5098390676244219,0.6959933427274245,0.5395751639159774,0.5686765471489066,0.5516426227171599,0.585239643967732,0.6292162347070238,0.5172825192486384,0.5917818535518156,0.6565596745168644,0.6600048674096467,0.6403578510564845,0.6546995568562766,0.3451519273285457,0.4827880281890428,0.7078279146937138,0.8062245636611637,0.45170206967838833,0.3233171751228967,0.5467820009375238,0.4942964274605734,0.6188680516236115,0.5863243875166996,0.5955630707720843,0.6432016103646802,0.5479825574025704,0.4903896441631538,0.6367734916551182,0.6746272829466935,0.5125519984674857,0.43379681218048466,0.5891899688066364,0.5817395062352586,0.6722061717819505,0.6371099945971478,0.5839240320596103,0.6312004293564557,0.615829471192132,0.5905776388103324,0.4976918470653452,0.6045749909351288,0.5026407660735258,0.5568736712771675,0.4777465389614726,0.4837375732589969,0.3421322853257713,0.45792135512142046,0.3506858744798428,0.6106893236508888,0.4698422019437873,0.5696063181711138,0.5498712645937452,0.4137996250293996,0.4488612696269432,0.5291248519518753
sub-OAS30363_ses-d2701,ses-d0880,0.57783223283039,0.48575756534053466,0.5505486656457318,0.5300618121571998,0.5681100795310573,0.5401063105245354,0.5143154371163942,0.5013245588270837,0.5502055303243679,0.5332557751482014,0.4628085644527367,0.5074053222214062,0.5149499645361068,0.5792487793845504,0.6315116490838482,0.647287936360969,0.49120399542588206,0.5548301852784984,0.5305218697394979,0.5525087745754839,0.7147395861551941,0.6337971247817656,0.5855615766867388,0.6318202054799019,0.6029539191057759,0.5470743766029937,0.5943596374420301,0.5055357072659483,0.6206326969681871,0.649450505530711,0.46047016746131997,0.38394765162886474,0.5918553502480097,0.5241811983662419,0.6332734415178948,0.5350234792220225,0.7964699271246956,0.7960341956490745,0.5661722849782854,0.5962988803366157,0.8254182068927771,0.7804482895254905,0.4962428602740426,0.41056009706508584,0.48805387848654697,0.44564065320820867,0.5281482943505971,0.548125378599247,0.4518530542154322,0.4643717212126679,0.590694491843776,0.6505476932935874,0.6188782395058429,0.6894427950670802,0.5946533240774979,0.6473371534701199,0.52168825670425,0.5181214761549859,0.6389035766087426,0.6175279206085446,0.5093008979154285,0.5060680582142097,0.47261038766394,0.4490507131134447,0.61344169969459,0.5952444511332458,0.5707298391880683,0.5955337653004233,0.5046086047807221,0.5246858290486186,0.6653549239057848,0.6432808214307069,0.7199270545837508,0.6955590313458829,0.3972527707458709,0.5117858848240348,0.7488263027901131,0.7397717449649757,0.41630265569178965,0.44763939819588056,0.48124404664000475,0.5342995235965581,0.5653606097093896,0.6290535732882377,0.6152595892148011,0.6035384601779887,0.5110376680836991,0.4812352337709967,0.6104774332157039,0.6201092417544487,0.5614924898378686,0.5459616875200944,0.6096934031140261,0.6673519515641568,0.47682682003633,0.5947900661774117,0.6169526508650355,0.6809499342039237,0.7152881523302994,0.7203639829606175,0.5259443494031955,0.6024849034226332,0.6001575255842246,0.6087785591076915,0.6014006496062654,0.663848838790436,0.5561459321098061,0.5910742560550113,0.31147018588615716,0.5465489592217129,0.506346297265291,0.7142741779688693,0.590872144981621,0.6036427483892738,0.7054872990726997,0.7769010502492963
sub-OAS30367_ses-d4067,ses-d4337,0.5014500351362037,0.4669078228469338,0.5830589702963541,0.5116288946632838,0.5219782706489481,0.5395206056382369,0.5082970940441722,0.5091231797641445,0.5539820817764607,0.5398311756501608,0.5499511585665726,0.5848226446622866,0.524720666350674,0.5602849256428553,0.6045425006198984,0.5528166472100258,0.5822869275281565,0.6248698706531296,0.5052520521255773,0.4913612234931602,0.6724102055487051,0.6357131610190713,0.5652036154857419,0.5339019441740466,0.5436563181951094,0.4536372479023943,0.49445073208697976,0.44706203047803994,0.6932583995872194,0.7265218784294825,0.54947485969996,0.5617251187828806,0.5730926516378514,0.593590346360733,0.639195466295624,0.6314135016032598,0.7907250315521877,0.800843598406075,0.6803134406968306,0.6960161383431817,0.83722118366067,0.7724727876404475,0.4609854172688324,0.4093422681454183,0.48676029550379074,0.3837922489758975,0.501561873983286,0.502603330930937,0.4523742965403923,0.46029757650510905,0.5208032751103993,0.5275949043231402,0.48800190413437533,0.555423525726504,0.7004723538841229,0.6768324301725147,0.5075717103748095,0.47500018565967916,0.5457625095222962,0.4738831647999707,0.47196552765102984,0.5419042797552562,0.49485282467134706,0.5009320771153983,0.601287436545192,0.577175959035337,0.5313144761181938,0.498153117186846,0.4837677858820873,0.4555526791489166,0.7247252139930521,0.7118298980062,0.8297598583685194,0.8320562967446157,0.43796598151387583,0.6106227135338831,0.8609680002573926,0.9097269886847986,0.5325295331432913,0.5730791192410777,0.5788162476569391,0.6037084779356753,0.7185518019843349,0.6155446517514238,0.6150414628804606,0.6675066972262254,0.6674801977323063,0.5515980886792299,0.6084720032328514,0.6054987154501043,0.5821529657759104,0.610947106178892,0.8503522172557997,0.8027313437488311,0.6006858106829062,0.8188066675802942,0.6299334633267545,0.7877214488585469,0.7838996296604024,0.7903820203214784,0.7010373350208787,0.8324132693743653,0.7264397539894601,0.7749642127839241,0.712113206303436,0.7265017810916732,0.5704687947180376,0.6128955011804548,0.42356309834707834,0.724535341601352,0.6421294321054132,0.7895965636280925,0.6984401934853157,0.7385964687969738,0.7253073848148871,0.9265423790415431
sub-OAS30368_ses-d2406,ses-d0056,0.5387417900126934,0.49690599462740004,0.5362264423245854,0.5148686830096113,0.5117866424109544,0.5575145212968599,0.5014049111337535,0.5100746484711148,0.5322823274970931,0.5671953623791148,0.5416399960400897,0.48332848665397105,0.5244755682969635,0.5140375746087138,0.60449288905296,0.5986298539130331,0.662155650773198,0.5666721901116436,0.5215853204051696,0.49257605118432585,0.6505133768532609,0.6068098967599285,0.4872564069003304,0.557551652892252,0.5779856850719497,0.5482077872089895,0.5041243706404896,0.5236956243744476,0.6788163276775196,0.6825688096837591,0.49793142003030405,0.5033457188598424,0.6067359510885622,0.589467664332284,0.6011682342137745,0.5638466956057282,0.7938624154056934,0.7769207216582721,0.6678805547896423,0.6602866765928131,0.8198059961198692,0.72883299504752,0.5493373331059757,0.5221537856782942,0.5325777883196652,0.5003128412463762,0.5777473453463311,0.5693084971667175,0.49215967626488366,0.578050231108443,0.5360498314706105,0.5985783570744609,0.582001361637849,0.6187846400598355,0.6277059529885606,0.5926600072428974,0.5545551975583629,0.5296998315288561,0.5531564594207491,0.4951042671815262,0.5118118904078304,0.5838734943680619,0.6064573065337338,0.5618714740879108,0.5281896481317725,0.6554753390760691,0.5516994421204694,0.5620525767657009,0.5108834697685468,0.4775849895866703,0.5994358748745534,0.6223388897010177,0.6554291350435079,0.6457496517902123,0.3117000830748661,0.47126502077022026,0.761271895114974,0.7790406589236939,0.5329250286274713,0.5118989735836846,0.561777015930135,0.5956365301125592,0.6115309227899541,0.5836958229281917,0.5872973132805623,0.6488484321273714,0.6280068241650472,0.5566839402813221,0.584833130901884,0.5991643212967743,0.5823279129581078,0.5841836631687963,0.7178616492010395,0.6718055282656097,0.5791737750553683,0.7125579195003383,0.6423953745035907,0.7494793822605282,0.6836637927639247,0.6868920375501115,0.6316840467009599,0.6461056419679383,0.6235095173197863,0.6979260245334338,0.5985745583879193,0.6024470531642031,0.5842575368364625,0.5588355918123495,0.33377095300488396,0.7003523336352458,0.6489986208649574,0.7549030445298949,0.5753409763721665,0.5621710900097374,0.7149467370290616,0.7244620227578619
sub-OAS30369_ses-d6215,ses-d5872,0.3798555117040933,0.3342187470586338,0.45785293532356464,0.37500802981523723,0.4172969310275059,0.4185784098382677,0.3951116615596996,0.3784215367559653,0.42455946699432423,0.4371615571324669,0.44510000754998225,0.37322693538079943,0.3982856451667793,0.480305746979925,0.47122983088759174,0.4808693173045432,0.49023451423880565,0.44049289023595656,0.3872145271074404,0.41449773947334545,0.6000000354833901,0.5626169887684861,0.49667579880237833,0.4835977961532437,0.3722440741713886,0.3865821612989392,0.39279556942469346,0.37021295702751855,0.5582995912018085,0.5830678864500771,0.42840890268271237,0.4333865874774796,0.4358197473866775,0.473919182744911,0.41897650043052326,0.34839331050385475,0.569312519785977,0.5388324178377892,0.4891728992248978,0.4945186098209949,0.6700705017960801,0.662763084916854,0.37835584603284256,0.3545045465864963,0.3761513987945807,0.3883245035527792,0.445235165241199,0.4023587808572348,0.4355909619360683,0.4426367900910545,0.4352999458684558,0.41580583144120026,0.397050428084824,0.47780971943207534,0.5202717924464334,0.4944462561477319,0.3682617927791618,0.3660612045058572,0.4485579883636025,0.3361775502447603,0.33075416131358926,0.33805468667643396,0.3672653958127186,0.34505756311603947,0.4143042073281682,0.40206773314819766,0.420219193599915,0.3907631562343702,0.329664588331931,0.3884894453965688,0.700037748790167,0.7256040035039821,0.730914574164034,0.6861612067454951,0.4266322165686678,0.532130911556691,0.5684665143367902,0.5481537776768715,0.38050774622101097,0.3795316829735761,0.4376232325872456,0.4456679423475947,0.538677034533741,0.5162013497649937,0.44554258239611816,0.43902427818712636,0.480075034535943,0.4111853449235378,0.43677192843744306,0.46692768860379213,0.49850437858910474,0.5723275371635256,0.6521702859549079,0.6978196048351442,0.43287062715084396,0.6727745294598653,0.6090526548140186,0.6399797916697018,0.6777740897288024,0.6712079254810678,0.6067966228900324,0.7332471746467137,0.647238570417097,0.6399733780606511,0.7007726771062764,0.6537437395637946,0.2957200259220616,0.4338867091673763,0.27137929737535926,0.5189496436322562,0.5664978190570031,0.5760404343282973,0.6161223659656747,0.6052279565572825,0.7254379949350993,0.7240555186687809
sub-OAS30403_ses-d2758,ses-d2379,0.5356129779365408,0.5763723947239897,0.6345064296960411,0.6005134115958908,0.6063806693341981,0.591785971909368,0.6004797321409651,0.5889136208155056,0.5923906875100274,0.5499257305007688,0.6322969839039276,0.692847333810434,0.4951399208843885,0.5006084675325054,0.5341049750781004,0.5936098362542657,0.563206304092953,0.6295872601837017,0.7028693823448159,0.6969673501812815,0.707125767645508,0.6814092014726885,0.6786095316076611,0.6743410312547824,0.6509892277936994,0.6703789442010574,0.5366436783709004,0.5388157690276821,0.6243437036262302,0.6521207811803388,0.5401468487302798,0.4727357086438277,0.5625596752432241,0.5385551345097297,0.5260118650277701,0.5067353083488246,0.6057095204029239,0.6475517802066812,0.5121485173525149,0.5163360766529168,0.7061705467035624,0.651184585555755,0.5712503873132356,0.556460654879787,0.5599165155797203,0.4960209068763144,0.5091377103945464,0.5722247485854429,0.5923880041373649,0.5572455375110901,0.5547764243383817,0.5677030002450362,0.46737124283750525,0.5785712378340843,0.5724154607996476,0.6057663390963214,0.49148375738863787,0.4575186779333747,0.4992006275164436,0.5216762354960158,0.4632940955282018,0.47177430286656175,0.4560924056395436,0.4792548298469771,0.5470846137156586,0.5611526852961081,0.49017983063912507,0.5310394846589569,0.5071987384765728,0.46079100159707237,0.7096973676466108,0.7079215575794824,0.7444480723363935,0.7006825277242821,0.39572292794908426,0.503592283324337,0.6621845166320186,0.6640890777003611,0.4422461321929954,0.5471563788055676,0.5360450400443868,0.5961285255482659,0.6238651891320715,0.6714574676336532,0.5838099461232356,0.5741081300114848,0.5336624087634569,0.5882224672863485,0.6248957059925402,0.5823384204826072,0.5734127323237426,0.5995553800447528,0.6864402181387022,0.6702911392326807,0.6873065421945954,0.7285501900438823,0.6527894088579054,0.6425827797468591,0.6735751478438526,0.7319030811166775,0.6564571231833026,0.7032438622139021,0.6547615000470005,0.6706986407422916,0.6390883955204507,0.6568823217473501,0.4826481415519631,0.5519668316322899,0.4524278648441474,0.7457285009690034,0.548860932751396,0.5661087027019474,0.576968134794412,0.5410056719186547,0.6139132785389849,0.6962697685798402
sub-OAS30427_ses-d4414,ses-d4348,0.5892935041113601,0.5905839105300242,0.6244469502134937,0.5991654665732308,0.594974112776056,0.5644676838353626,0.5442343578222313,0.5651949803366256,0.5635518753537897,0.5281361683173759,0.5386667762033318,0.5370450652603183,0.5466918627449285,0.604038540356697,0.6437972771148084,0.6179510350668872,0.6410068783950956,0.6591178287766262,0.5116719942193055,0.5281944262521603,0.7951675131534778,0.6918619724106009,0.666077240660595,0.6308525240530329,0.5837272841447142,0.5834374362557464,0.5314636810032882,0.5344791436102052,0.6941335107013988,0.7534047573877992,0.6298155765904743,0.580150374755224,0.7100608158577688,0.6856496926007914,0.6037797998725963,0.5875208857824299,0.8039512323530428,0.8248702856586706,0.6794571210702233,0.7048641032810983,0.8721393550600189,0.8373514202743603,0.489491500963298,0.48200988017492186,0.5984709216135874,0.5462842955078313,0.5583228754948325,0.5973981188567116,0.5822694431923597,0.5608661782269692,0.6513702846824456,0.6295100000222468,0.6562556307928301,0.6213066384075565,0.7137652866246701,0.6815497357326614,0.640106024069928,0.6396224613165346,0.5366673213152785,0.5507032834788373,0.5088496125131997,0.6000452472130201,0.5201095566673636,0.5705524814260567,0.6688779547914139,0.7126983143868196,0.6213487383887499,0.667405872003626,0.5359572057893048,0.6117278524667905,0.7778281002986029,0.810678699568651,0.826968128947092,0.7959875610903182,0.42874383056986626,0.566252790368485,0.8355263712879435,0.8684497676490456,0.555740495390163,0.5262589372594766,0.5593046135851152,0.6324487458070088,0.7025064041272365,0.6802753137116686,0.6146473153504326,0.6623902872161317,0.6457046281500786,0.6076086017710577,0.5394872113919029,0.6002833199698165,0.6062831455900889,0.6510775299875846,0.7373067782432189,0.6967365641631248,0.48994976099017623,0.7227564142855339,0.6665088276166169,0.7592633161428135,0.6546345326684538,0.703342291096212,0.6251978306147619,0.740779235383615,0.6209341294053101,0.6963381904755359,0.548707723019038,0.5405055818066189,0.5766674035602654,0.504763653091915,0.21381807205758893,0.48319661690375765,0.44326885917137976,0.5431487171384582,0.5288177075980008,0.5690771712361334,0.6003069692658886,0.62285991249288
sub-OAS30443_ses-d2457,ses-d0162,0.3442399977811115,0.43168878667779403,0.38686370728756925,0.51860960310212,0.4298530448341914,0.44772540558150653,0.42291160828855734,0.514823931864437,0.3739870179869255,0.44645654328203666,0.39586677552633154,0.5559815161673142,0.3868405862104818,0.46837220771310717,0.4651580516156827,0.4434619100548,0.3871319939498185,0.5016173637978067,0.4256625011625195,0.4647222920732792,0.557190977999253,0.5377247897534693,0.46977344279410027,0.4824257451942578,0.4705022466587179,0.4173681085105318,0.4382518095621137,0.48666971693216127,0.5282007590764966,0.6222491445554438,0.41673417691781905,0.5083487177756268,0.4121147459267422,0.5006735793668993,0.3737459388941212,0.45607279315680554,0.5506189141659201,0.6218147604415584,0.45368001332907626,0.48018772911390767,0.6736949138876893,0.5803764869634263,0.3319058017662297,0.3507743161174149,0.3582061494768373,0.44181398227328816,0.3989506504581766,0.45790769297140915,0.3219322909534774,0.4561880595420874,0.3940918312042684,0.5079646666243687,0.3858522657197741,0.44768116124862267,0.49220646906065235,0.5278744791287229,0.366750682627794,0.4252242453400661,0.3575009035989984,0.38595340070877904,0.4528076182764092,0.5112529218102319,0.47131734747384013,0.49380908660794776,0.4503906870909952,0.6134681689259451,0.39259238448634504,0.4672412669529092,0.40506763797216716,0.3934572441502189,0.3845958285225375,0.6158715089779774,0.5466082102985921,0.6613898624311931,0.3354988347516385,0.48018371974776725,0.2073787410616546,0.6570500231747954,0.2881749595799645,0.3815050880169096,0.4327104979722125,0.5683563500058818,0.41729425623736155,0.4560597453431686,0.4967249374593287,0.5748697256531276,0.42143703482638756,0.4849902140422428,0.4518210997648414,0.5514076802923027,0.5198528490638779,0.5244681146842133,0.6018181160102949,0.5772765899943154,0.7128666489027718,0.708306198026526,0.6220610684079122,0.7348885927638741,0.6553238110281066,0.6509788853920168,0.5128183651038427,0.5821474649193962,0.5362845071785586,0.5377459898340851,0.5729747376955803,0.4800298143205189,0.6682971791668018,0.5709491496080065,0.47829675470187044,0.7434849556641164,0.5962548083575802,0.5582011406935227,0.5115218330018306,0.7007499378127411,0.7009290058772971,0.5965567067288226
sub-OAS30449_ses-d2433,ses-d2359,0.5566307118346019,0.5760018209990824,0.5355624467162732,0.510875067589,0.615954749576604,0.6221586893640809,0.5054620153951541,0.5490646531019846,0.5922449924513158,0.6231631988316423,0.510751653403307,0.49775462263083364,0.5462560747433471,0.4544767045467238,0.5983895387839082,0.5627752053544791,0.5464801349692209,0.5725793578973427,0.4608204946088691,0.4651030378830191,0.7448982179143402,0.7002909046477499,0.5805983564753898,0.6342247874870531,0.6414726788368669,0.7245104437191527,0.5800140748885332,0.5626035986233288,0.6088393880101326,0.6575113842079839,0.6039345129826288,0.5468649692014212,0.566025585198714,0.5895015970069025,0.6335941897242142,0.47227837747212553,0.6520479008848371,0.7034047355754518,0.5228831401754024,0.5243118615380568,0.655806976943635,0.6644524106325889,0.43407890387971293,0.42383293908605324,0.4811516397186628,0.5193662356327862,0.5110619923876183,0.5171236596948278,0.51634398362425,0.5699990834098201,0.6125656654282055,0.5834243788531013,0.584441859786397,0.6128594556300121,0.5903661088495596,0.668331905170807,0.47446557270423423,0.4804810539980059,0.5580940648289269,0.4991558084944227,0.5448378789709452,0.5419209598108479,0.5754663237956906,0.4628867062216588,0.5478190799464199,0.5776556469900229,0.5957911624961971,0.580458148763089,0.4740468012338584,0.4921184651896032,0.6271508086402832,0.6040380145500869,0.6454123312391612,0.6278577211627469,0.3028981002229317,0.4604127285184083,0.6846981518671196,0.6829175505806546,0.5017219758171713,0.5504538009535562,0.5047458995755075,0.5824978886823382,0.5623935031071857,0.590753131180238,0.5597512629289977,0.5747286689757519,0.5238132926350549,0.48717852663548405,0.49761537094968933,0.5641724493086915,0.5392830433428433,0.5078151734695555,0.5803977681206789,0.5515817873118054,0.638802927355037,0.5588155099572288,0.5991742096087258,0.6926940077331146,0.6381621539557151,0.6235937315872528,0.4974348378315738,0.5465160327951366,0.5540459270774434,0.5632619872151081,0.5113258670101176,0.49432485072102594,0.37762318629317493,0.37730063581010725,0.41487842224650245,0.638854160990751,0.5139547648309079,0.578692221219953,0.47724322400945446,0.5101255153399498,0.5957650023355124,0.5772597185001005
sub-OAS30458_ses-d0481,ses-d1174,0.539787837136178,0.5748629190355325,0.5332396497216018,0.5487348257037302,0.6005654257090802,0.5870262710841476,0.5493397842784675,0.5349302649143126,0.6248752643912354,0.5287312420628032,0.5155807890406278,0.5105273479152724,0.5275250379983055,0.5282511976516328,0.5981290780574808,0.5385372393998982,0.5624666818908076,0.5789828156159668,0.4797329316332313,0.4932680595180519,0.6570689608477848,0.5748515513665681,0.5477747759183488,0.6251627433556253,0.6604275799637052,0.569284130500258,0.5683845497848471,0.529325127116607,0.6414287571554578,0.6668232372941799,0.6097995914742084,0.6035800747614674,0.5854105339298378,0.587756133329574,0.7902577425813478,0.7113272695873908,0.5548050971775134,0.6754521237779719,0.422617487662009,0.5289220985808928,0.5392157181631774,0.6301745784802477,0.5686179279959278,0.49773296481270546,0.6268011645142594,0.5000272687885463,0.4974014584717527,0.5268647148848398,0.5448190731564984,0.5228689846423603,0.5721058891689108,0.5699456691868358,0.49173198369096277,0.5889981011328295,0.5658696511888632,0.608155142037348,0.5459789294654852,0.5242864025778571,0.46703351944937455,0.42115314044607277,0.533542014035155,0.6042824202821364,0.4943280518669234,0.4478508863298627,0.6497921359251188,0.6596638518856242,0.5165858811068009,0.523767511486017,0.452931889420149,0.5381915195546226,0.6993176826146209,0.678404294383827,0.64618337446625,0.6373901034581548,0.33925880049867047,0.4744796195886857,0.8509536141043695,0.906049686232812,0.5340909698600537,0.5692286847495501,0.5677590871086606,0.6185467594933529,0.4942195975013673,0.6018940710451692,0.5556651341581024,0.5983070793144176,0.4198195660691874,0.5455953873844194,0.4666156707755239,0.4793058732711174,0.5248572721815946,0.5058580404075242,0.6592123134883866,0.6177354750668377,0.5802057668604652,0.5699803050773818,0.6069974745122971,0.6733763156866361,0.6318027062804955,0.6702956021086306,0.5986333126512581,0.6628988017664831,0.5379842239929591,0.5724326677253464,0.42927203005793485,0.4931076087231283,0.4895776521170839,0.5170937392295001,0.2424640385753799,0.5334631567512668,0.49770690879579316,0.5246007563171204,0.4972081066651353,0.44586303524856746,0.531439518131049,0.5277857796584324
sub-OAS30464_ses-d2484,ses-d2445,0.4868807094589005,0.46933498655422484,0.6232748630063657,0.5528118447789822,0.6035022558727818,0.5810649186112737,0.5558184803541429,0.5862722504353187,0.6387061301973029,0.5943077112688439,0.5537257818777278,0.5835230387852594,0.5867448606981952,0.6100174416803128,0.6135699265766911,0.5690165274453549,0.5318238605528303,0.6589930975014486,0.5450590884044058,0.5881604790242896,0.7864239293661732,0.7245932411268659,0.5987192520780028,0.5831775983706188,0.7462768998414423,0.6601495951081804,0.6343204567715259,0.5874417916543416,0.7140541554938523,0.7502951742112867,0.6801843300319488,0.6471152214023165,0.6364118255609152,0.5600863821190958,0.5029585097356749,0.4217417553414024,0.7288761412375626,0.8097008849024016,0.6281560748265709,0.6114715220094473,0.8027892687903818,0.8157962523105083,0.5823874569073285,0.53535752363453,0.6225587511536456,0.44001355776223144,0.5240531233517489,0.5276074866137117,0.5974461708442159,0.5212814566994254,0.5841703300293736,0.5393520455627565,0.4869916329852199,0.5707854182596136,0.5936222567891356,0.6152890114414367,0.49420324422053846,0.5250360092257852,0.4858004343137901,0.42822244217226674,0.5136784788570494,0.5306285621752853,0.5789643426937999,0.5338004873895537,0.5694792103109142,0.6390741405454852,0.5951718877226521,0.6131989685131047,0.4980738393912246,0.5135564432682157,0.7221110764675299,0.7857318598538924,0.6845868565689305,0.6492136032633639,0.3312971538308865,0.452400401388173,0.7995744937194648,0.7956251123960938,0.5107156458535227,0.578492215168082,0.5664151505279263,0.63080281697166,0.6864298303672659,0.6727982745872058,0.62745439556167,0.605574534644374,0.5878333403465097,0.6039197669686249,0.6313618990058427,0.6120378795404813,0.5673114493446084,0.5439661474797868,0.6746846970991662,0.6210984011011308,0.4577050105896296,0.4564239107143111,0.4577382800290162,0.5699441310423171,0.546054497103802,0.6096566940522159,0.6110623227573323,0.7111769499032906,0.6045515647460966,0.6783826797244096,0.44085591501716476,0.48902531378529723,0.5042659655867618,0.5055575903456521,0.21984348687155436,0.42346454087323365,0.4720437606635227,0.5480221029228882,0.5498595584180457,0.4936629652211527,0.5204682680332319,0.6232664165819609
