,region,perm_importance
85,17Networks_LH_DefaultB_Temp_4,0.007478110036897796
86,17Networks_LH_DefaultB_IPL_1,0.004231942172676312
87,17Networks_LH_DefaultB_PFCd_1,0.002052761805312881
88,17Networks_LH_DefaultB_PFCd_2,0.0013481031280174983
89,17Networks_LH_DefaultB_PFCd_3,0.012720798500368332
90,17Networks_LH_DefaultB_PFCd_4,-0.00033204668258741797
91,17Networks_LH_DefaultB_PFCv_1,-0.005605219580269392
92,17Networks_LH_DefaultB_PFCv_2,0.0014126092338048895
93,17Networks_LH_DefaultB_PFCv_3,0.0038550088826017157
94,17Networks_LH_DefaultB_PFCv_4,-0.0020760566540827382
95,17Networks_LH_DefaultC_IPL_1,0.0009558660460065504
96,17Networks_LH_DefaultC_Rsp_1,-0.0024478240448826045
97,17Networks_LH_DefaultC_PHC_1,0.0015367945608182922
