,region,feat_importance
0,17Networks_LH_VisCent_ExStr_1,0.0008127676827538277
1,17Networks_LH_VisCent_ExStr_2,-0.012677980155963305
2,17Networks_LH_VisCent_Striate_1,0.0022813664508182898
3,17Networks_LH_VisCent_ExStr_3,-0.03896645671023376
4,17Networks_LH_VisCent_ExStr_4,0.001389099719926894
5,17Networks_LH_VisCent_ExStr_5,0.003896665312764451
6,17Networks_LH_VisPeri_ExStrInf_1,0.004746877955445554
7,17Networks_LH_VisPeri_ExStrInf_2,-0.025975477990767236
8,17Networks_LH_VisPeri_ExStrInf_3,0.0006834927304658978
9,17Networks_LH_VisPeri_StriCal_1,-0.015090039107077895
10,17Networks_LH_VisPeri_ExStrSup_1,0.04574108279777077
11,17Networks_LH_VisPeri_ExStrSup_2,-0.011350594710134932
12,17Networks_LH_SomMotA_1,-0.030809311175994204
13,17Networks_LH_SomMotA_2,0.033820632986812434
14,17Networks_LH_SomMotA_3,-0.012291566700935794
15,17Networks_LH_SomMotA_4,-0.03010242782909688
16,17Networks_LH_SomMotA_5,-0.04122182692626899
17,17Networks_LH_SomMotA_6,-0.0016858463163075222
18,17Networks_LH_SomMotA_7,0.008585982806969462
19,17Networks_LH_SomMotA_8,-0.012857166778784795
20,17Networks_LH_SomMotB_Aud_1,0.0038777076242395747
21,17Networks_LH_SomMotB_Aud_2,-0.09825964230432749
22,17Networks_LH_SomMotB_S2_1,-0.023644187310505833
23,17Networks_LH_SomMotB_S2_2,-0.010374716973249347
24,17Networks_LH_SomMotB_Aud_3,0.00991020495557219
25,17Networks_LH_SomMotB_S2_3,0.027644333396527453
26,17Networks_LH_SomMotB_Cent_1,-0.004929105350225536
27,17Networks_LH_SomMotB_Cent_2,-0.020492710234952728
28,17Networks_LH_DorsAttnA_TempOcc_1,-0.021948594769417268
29,17Networks_LH_DorsAttnA_TempOcc_2,0.011053296684916773
30,17Networks_LH_DorsAttnA_ParOcc_1,-0.027466787523401922
31,17Networks_LH_DorsAttnA_SPL_1,0.10498773483359891
32,17Networks_LH_DorsAttnA_SPL_2,-0.020294486079132
33,17Networks_LH_DorsAttnA_SPL_3,0.005506465241497627
34,17Networks_LH_DorsAttnB_PostC_1,0.019754719912909523
35,17Networks_LH_DorsAttnB_PostC_2,-0.10398227055241616
36,17Networks_LH_DorsAttnB_PostC_3,0.001425162839023737
37,17Networks_LH_DorsAttnB_PostC_4,0.0003352033320246051
38,17Networks_LH_DorsAttnB_FEF_1,-0.016884057637953576
39,17Networks_LH_SalVentAttnA_ParOper_1,0.0012588695786539894
40,17Networks_LH_SalVentAttnA_Ins_1,0.04657756072787782
41,17Networks_LH_SalVentAttnA_FrOper_1,-0.053271624541339886
42,17Networks_LH_SalVentAttnA_FrOper_2,-0.02391055092599238
43,17Networks_LH_SalVentAttnA_ParMed_1,0.0006052476487626679
44,17Networks_LH_SalVentAttnA_FrMed_1,-0.06170016463220234
45,17Networks_LH_SalVentAttnA_FrMed_2,-0.023641146737345013
46,17Networks_LH_SalVentAttnB_IPL_1,-0.007168832249520784
47,17Networks_LH_SalVentAttnB_PFCl_1,-0.015702767570322903
48,17Networks_LH_SalVentAttnB_Ins_1,-0.011004615601138856
49,17Networks_LH_SalVentAttnB_PFCmp_1,0.030673714080103075
50,17Networks_LH_LimbicB_OFC_1,0.00797950875858383
51,17Networks_LH_LimbicB_OFC_2,-0.003381329895001399
52,17Networks_LH_LimbicA_TempPole_1,-0.0008179996662409029
53,17Networks_LH_LimbicA_TempPole_2,0.0017854965177992455
54,17Networks_LH_LimbicA_TempPole_3,-0.01664219570351029
55,17Networks_LH_LimbicA_TempPole_4,-0.01510238783430148
56,17Networks_LH_ContA_Temp_1,-0.0015654396299050256
57,17Networks_LH_ContA_IPS_1,-0.007333618856885465
58,17Networks_LH_ContA_IPS_2,-0.006256050070047898
59,17Networks_LH_ContA_IPS_3,0.04182583483088782
60,17Networks_LH_ContA_PFCd_1,0.1033010435031763
61,17Networks_LH_ContA_PFClv_1,0.023184764904168664
62,17Networks_LH_ContA_PFCl_1,-0.0016887638121631542
63,17Networks_LH_ContA_PFCl_2,0.005779210939146546
64,17Networks_LH_ContA_PFCl_3,0.00088787699236057
65,17Networks_LH_ContA_Cingm_1,-0.0024264260299900497
66,17Networks_LH_ContB_Temp_1,-0.00036930802862151336
67,17Networks_LH_ContB_IPL_1,-0.0207748987335149
68,17Networks_LH_ContB_PFCl_1,0.046481915520248156
69,17Networks_LH_ContB_PFClv_1,0.027527677513129848
70,17Networks_LH_ContB_PFClv_2,-0.07355722202263774
71,17Networks_LH_ContC_pCun_1,-7.384907497895554e-05
72,17Networks_LH_ContC_pCun_2,0.02117080433540159
73,17Networks_LH_ContC_Cingp_1,0.04009891500415945
74,17Networks_LH_DefaultA_IPL_1,0.004586720771531123
75,17Networks_LH_DefaultA_PFCd_1,-0.015265034488510824
76,17Networks_LH_DefaultA_pCunPCC_1,0.004729237884470648
77,17Networks_LH_DefaultA_pCunPCC_2,-0.004689890501049851
78,17Networks_LH_DefaultA_pCunPCC_3,-0.00435175060397905
79,17Networks_LH_DefaultA_PFCm_1,-0.007655623472863447
80,17Networks_LH_DefaultA_PFCm_2,-0.019560733140949606
81,17Networks_LH_DefaultA_PFCm_3,0.017239397650699706
82,17Networks_LH_DefaultB_Temp_1,-0.0031558574151652995
83,17Networks_LH_DefaultB_Temp_2,0.023138116854803333
84,17Networks_LH_DefaultB_Temp_3,0.004247501978337391
85,17Networks_LH_DefaultB_Temp_4,0.042099001956293625
86,17Networks_LH_DefaultB_IPL_1,-0.09116319184473105
87,17Networks_LH_DefaultB_PFCd_1,0.006213919977165028
88,17Networks_LH_DefaultB_PFCd_2,0.05330296660078658
89,17Networks_LH_DefaultB_PFCd_3,-0.058679616885335954
90,17Networks_LH_DefaultB_PFCd_4,-0.008265639867283188
91,17Networks_LH_DefaultB_PFCv_1,-0.007336716776879695
92,17Networks_LH_DefaultB_PFCv_2,0.013088733642239156
93,17Networks_LH_DefaultB_PFCv_3,-0.0019628178892415215
94,17Networks_LH_DefaultB_PFCv_4,0.026293034427038706
95,17Networks_LH_DefaultC_IPL_1,0.007013254983583579
96,17Networks_LH_DefaultC_Rsp_1,-0.03853457248382063
97,17Networks_LH_DefaultC_PHC_1,0.043610001642205506
98,17Networks_LH_TempPar_1,0.12512868988783205
99,17Networks_LH_TempPar_2,0.08054362162727663
100,17Networks_RH_VisCent_ExStr_1,0.016556871461378072
101,17Networks_RH_VisCent_ExStr_2,-0.01285283359611093
102,17Networks_RH_VisCent_Striate_1,-0.025990452757501118
103,17Networks_RH_VisCent_ExStr_3,-0.05091195847147212
104,17Networks_RH_VisCent_ExStr_4,-0.0054468973437943055
105,17Networks_RH_VisCent_ExStr_5,0.004448239560505005
106,17Networks_RH_VisPeri_ExStrInf_1,0.0011164697995881623
107,17Networks_RH_VisPeri_ExStrInf_2,-0.015883293764933915
108,17Networks_RH_VisPeri_StriCal_1,-0.04337567110184692
109,17Networks_RH_VisPeri_ExStrSup_1,0.02041962754570896
110,17Networks_RH_VisPeri_ExStrSup_2,0.04346563571661731
111,17Networks_RH_VisPeri_ExStrSup_3,-0.12272667910700147
112,17Networks_RH_SomMotA_1,0.012045108718595298
113,17Networks_RH_SomMotA_2,0.00545897913905502
114,17Networks_RH_SomMotA_3,0.022349272969185666
