,region,feat_importance
0,17Networks_LH_VisCent_ExStr_1,0.007210618776615618
1,17Networks_LH_VisCent_ExStr_2,0.004620613428416904
2,17Networks_LH_VisCent_Striate_1,-0.06831617460120579
3,17Networks_LH_VisCent_ExStr_3,-0.015109138175625158
4,17Networks_LH_VisCent_ExStr_4,0.057193804398060176
5,17Networks_LH_VisCent_ExStr_5,-0.006023289557219602
6,17Networks_LH_VisPeri_ExStrInf_1,0.037583997926571557
7,17Networks_LH_VisPeri_ExStrInf_2,0.0038378318804234814
8,17Networks_LH_VisPeri_ExStrInf_3,-0.0056498808319397666
9,17Networks_LH_VisPeri_StriCal_1,-0.008751768366645889
10,17Networks_LH_VisPeri_ExStrSup_1,-0.030827719345328512
11,17Networks_LH_VisPeri_ExStrSup_2,-0.11471738489725183
12,17Networks_LH_SomMotA_1,0.03430385488702198
13,17Networks_LH_SomMotA_2,-0.0008968657790878698
14,17Networks_LH_SomMotA_3,-0.02182020648888371
15,17Networks_LH_SomMotA_4,0.004435111135578857
16,17Networks_LH_SomMotA_5,0.0024694674521321324
17,17Networks_LH_SomMotA_6,0.014697949628500052
18,17Networks_LH_SomMotA_7,0.009884204190080147
19,17Networks_LH_SomMotA_8,0.0008066624536703326
20,17Networks_LH_SomMotB_Aud_1,-0.05995616010643205
21,17Networks_LH_SomMotB_Aud_2,-0.08590446383985437
22,17Networks_LH_SomMotB_S2_1,-0.0882625436657166
23,17Networks_LH_SomMotB_S2_2,-0.029871716330209984
24,17Networks_LH_SomMotB_Aud_3,0.008918057605918479
25,17Networks_LH_SomMotB_S2_3,-0.09022563395690021
26,17Networks_LH_SomMotB_Cent_1,0.054934638505917725
27,17Networks_LH_SomMotB_Cent_2,0.024381906703528973
28,17Networks_LH_DorsAttnA_TempOcc_1,-0.02044849021647302
29,17Networks_LH_DorsAttnA_TempOcc_2,0.02879097899334381
30,17Networks_LH_DorsAttnA_ParOcc_1,-0.007429586502713379
31,17Networks_LH_DorsAttnA_SPL_1,-0.010629356666235799
32,17Networks_LH_DorsAttnA_SPL_2,0.02053228180146716
33,17Networks_LH_DorsAttnA_SPL_3,0.019182733484377126
34,17Networks_LH_DorsAttnB_PostC_1,-0.003156727123777072
35,17Networks_LH_DorsAttnB_PostC_2,-0.03226692352566505
36,17Networks_LH_DorsAttnB_PostC_3,-0.005726956067230961
37,17Networks_LH_DorsAttnB_PostC_4,0.003141377399092775
38,17Networks_LH_DorsAttnB_FEF_1,0.0036693454705760153
39,17Networks_LH_SalVentAttnA_ParOper_1,-0.061291239427738765
40,17Networks_LH_SalVentAttnA_Ins_1,-0.11688754662613406
41,17Networks_LH_SalVentAttnA_FrOper_1,-0.008718292175998635
42,17Networks_LH_SalVentAttnA_FrOper_2,-0.02725185665512175
43,17Networks_LH_SalVentAttnA_ParMed_1,-0.028432167354496485
44,17Networks_LH_SalVentAttnA_FrMed_1,-0.020070445161592218
45,17Networks_LH_SalVentAttnA_FrMed_2,-0.0002680039134248169
46,17Networks_LH_SalVentAttnB_IPL_1,-0.01900232728147958
47,17Networks_LH_SalVentAttnB_PFCl_1,0.06073298657996682
48,17Networks_LH_SalVentAttnB_Ins_1,0.011873568849871514
49,17Networks_LH_SalVentAttnB_PFCmp_1,-0.044247458851992494
