,region,feat_importance
0,17Networks_LH_VisCent_ExStr_1,-0.2441867673060248
1,17Networks_LH_VisCent_Striate_1,-0.08651728885179516
2,17Networks_LH_VisCent_ExStr_3,-0.12327178619846774
3,17Networks_LH_VisCent_ExStr_5,-0.1593030769828256
4,17Networks_LH_VisPeri_ExStrInf_3,-0.04677965798322217
5,17Networks_LH_VisPeri_StriCal_1,-0.18384149995543125
6,17Networks_LH_VisPeri_ExStrSup_2,-0.2178007157451325
7,17Networks_LH_SomMotA_3,-0.11612761445324396
8,17Networks_LH_SomMotA_4,-0.11422411361862599
9,17Networks_LH_SomMotA_7,-0.13605183229624082
10,17Networks_LH_SomMotB_Aud_3,-0.04928868031477431
11,17Networks_LH_DorsAttnA_TempOcc_1,-0.1263042263321449
12,17Networks_LH_DorsAttnB_PostC_1,-0.07086944067034093
13,17Networks_LH_LimbicB_OFC_2,-0.018624199831168312
14,17Networks_LH_LimbicA_TempPole_1,-0.07196796459692999
15,17Networks_LH_ContA_IPS_2,0.0020154312234729726
16,17Networks_LH_ContA_IPS_3,-0.16740271671375465
17,17Networks_LH_ContA_PFCl_2,-0.04287844736383005
18,17Networks_LH_ContA_Cingm_1,-0.13197127438987416
19,17Networks_LH_DefaultA_PFCd_1,0.02143876556384947
20,17Networks_LH_DefaultA_pCunPCC_2,-0.12265346819896866
21,17Networks_LH_DefaultA_pCunPCC_3,-0.11746483293767622
22,17Networks_LH_DefaultB_Temp_3,-0.16445046391599039
23,17Networks_LH_DefaultB_Temp_4,-0.238066221142049
24,17Networks_LH_DefaultB_PFCv_1,-0.0489836646681051
25,17Networks_LH_DefaultB_PFCv_3,0.04815558047620627
26,17Networks_LH_TempPar_2,-0.17836716756468082
27,17Networks_RH_VisCent_ExStr_1,-0.18303433981176065
28,17Networks_RH_VisCent_ExStr_2,0.022854716250403456
29,17Networks_RH_VisPeri_ExStrInf_2,-0.08754500609689748
30,17Networks_RH_VisPeri_StriCal_1,-0.2292200753551772
31,17Networks_RH_VisPeri_ExStrSup_1,-0.1129954227503422
32,17Networks_RH_SomMotA_1,-0.12482962613071553
33,17Networks_RH_SomMotA_4,-0.055395934643157674
34,17Networks_RH_SomMotA_6,-0.22073613162414368
35,17Networks_RH_SomMotB_Aud_1,-0.0632896409838559
36,17Networks_RH_SomMotB_S2_1,-0.09729178578616018
37,17Networks_RH_SomMotB_Cent_1,-0.0713217554637248
38,17Networks_RH_DorsAttnA_SPL_4,-0.029378071362048865
39,17Networks_RH_SalVentAttnA_ParOper_1,-0.07388875196095063
40,17Networks_RH_SalVentAttnA_Ins_1,0.002667404342611094
41,17Networks_RH_SalVentAttnA_FrMed_2,-0.03278727877539356
42,17Networks_RH_SalVentAttnB_Ins_2,0.015049519085450777
43,17Networks_RH_LimbicA_TempPole_3,-0.19717165376449633
44,17Networks_RH_LimbicA_TempPole_4,-0.12100123246962137
45,17Networks_RH_ContC_pCun_1,-0.07753962352767749
46,17Networks_RH_DefaultA_IPL_1,-0.1864047791766691
47,17Networks_RH_DefaultA_PFCm_2,-0.004041314172842442
48,HIP-rh,-0.20874252074511448
49,AMY-rh,-0.19979534404168767
50,pTHA-rh,-0.13953101111763216
51,NAc-rh,-0.03970111299115553
52,HIP-lh,-0.2106938517211833
53,NAc-lh,-0.10251414652178449
