,region,feat_importance
0,17Networks_LH_VisCent_Striate_1,-1.7482088577263935
1,17Networks_LH_SomMotA_1,2.294087331198015
2,17Networks_LH_SomMotA_3,-0.30859788574606184
3,17Networks_LH_SomMotA_8,-1.3639184244855875
4,17Networks_LH_SomMotB_Cent_2,0.830202631681503
5,17Networks_LH_SalVentAttnA_ParMed_1,-0.5620571693231091
6,17Networks_LH_SalVentAttnA_FrMed_1,-3.841715531043748
7,17Networks_LH_SalVentAttnB_Ins_1,0.9202481366610291
8,17Networks_LH_SalVentAttnB_PFCmp_1,-0.9876531144434673
9,17Networks_LH_LimbicB_OFC_2,-0.6930891114610085
10,17Networks_LH_ContA_IPS_2,-0.5291658763275808
11,17Networks_LH_ContA_PFCd_1,-0.8002390303817802
12,17Networks_LH_ContA_PFClv_1,-0.0023562560384281644
13,17Networks_LH_ContB_PFCl_1,-1.0620385568353814
14,17Networks_LH_ContC_pCun_1,-1.3035441991467465
15,17Networks_LH_DefaultA_PFCd_1,0.44427276281843836
16,17Networks_LH_DefaultA_pCunPCC_2,-0.5472830047270337
17,17Networks_LH_DefaultB_PFCd_3,-1.1757007449770693
18,17Networks_LH_DefaultC_Rsp_1,1.9261697505881412
19,17Networks_LH_DefaultC_PHC_1,1.6927575366365781
20,17Networks_LH_TempPar_1,0.14237293089257597
21,17Networks_RH_VisPeri_StriCal_1,-1.3403517683799588
22,17Networks_RH_VisPeri_ExStrSup_3,0.6354496058112844
23,17Networks_RH_SomMotB_Cent_1,0.559592592389541
24,17Networks_RH_DorsAttnA_TempOcc_1,1.7591016845016059
25,17Networks_RH_DorsAttnA_SPL_3,0.7508408864570386
26,17Networks_RH_DorsAttnB_PostC_2,1.3341759666610287
27,17Networks_RH_SalVentAttnA_Ins_1,-2.060578724187866
28,17Networks_RH_SalVentAttnA_Ins_2,-4.175282427634731
29,17Networks_RH_SalVentAttnA_FrMed_1,0.43743957461181304
30,17Networks_RH_SalVentAttnA_ParMed_2,-0.7160678504373514
31,17Networks_RH_SalVentAttnB_IPL_1,0.5321931122798859
32,17Networks_RH_SalVentAttnB_PFClv_1,1.1740077555054245
33,17Networks_RH_SalVentAttnB_PFCmp_1,-0.3754565193053813
34,17Networks_RH_LimbicB_OFC_1,1.6966565484153453
35,17Networks_RH_LimbicA_TempPole_4,-1.334025179056651
36,17Networks_RH_ContA_IPS_2,-2.2422911464544084
37,17Networks_RH_ContA_PFCd_1,0.4115162036990413
38,17Networks_RH_ContB_PFCld_2,1.9677965037523555
39,17Networks_RH_ContB_PFClv_2,-2.5342015692773723
40,17Networks_RH_ContB_PFCld_3,0.0757240407125071
41,17Networks_RH_ContC_pCun_1,2.284725723343292
42,17Networks_RH_ContC_pCun_2,0.7372258905702852
43,17Networks_RH_DefaultA_IPL_1,0.403557773989854
44,17Networks_RH_DefaultA_PFCm_2,0.4289512308913451
45,17Networks_RH_TempPar_1,0.48936854120865736
46,HIP-rh,1.9708081395542945
47,aTHA-rh,-0.08339802854658662
48,NAc-rh,1.4943588039151634
49,PUT-rh,0.18824954921700732
50,CAU-rh,-1.3003393563156551
51,HIP-lh,-0.6507329672745741
52,NAc-lh,1.2877634719666031
53,CAU-lh,-2.1919561854990373
