,region,feat_importance
0,17Networks_LH_VisCent_ExStr_1,0.025585893605004618
1,17Networks_LH_VisCent_ExStr_2,-0.0048185352160350445
2,17Networks_LH_VisCent_Striate_1,0.0015597369134409166
3,17Networks_LH_VisCent_ExStr_3,-0.012280484615394167
4,17Networks_LH_VisCent_ExStr_4,0.007298092032703174
5,17Networks_LH_VisCent_ExStr_5,-0.02117693520219202
6,17Networks_LH_VisPeri_ExStrInf_1,-0.006632863801773699
7,17Networks_LH_VisPeri_ExStrInf_2,-0.003090832520055651
8,17Networks_LH_VisPeri_ExStrInf_3,-0.0027590485249386985
9,17Networks_LH_VisPeri_StriCal_1,-0.014128640944837593
10,17Networks_LH_VisPeri_ExStrSup_1,-0.003084875741585922
11,17Networks_LH_VisPeri_ExStrSup_2,-0.013393032613300342
12,17Networks_LH_SomMotA_1,-0.005885626776368955
13,17Networks_LH_SomMotA_2,0.054648615900251774
14,17Networks_LH_SomMotA_3,-0.0012454498925555057
15,17Networks_LH_SomMotA_4,0.004930534592734244
16,17Networks_LH_SomMotA_5,0.00640289292004172
17,17Networks_LH_SomMotA_6,-7.21391918539016e-05
18,17Networks_LH_SomMotA_7,0.01744222192278208
19,17Networks_LH_SomMotA_8,-0.014207117483880198
20,17Networks_LH_SomMotB_Aud_1,-0.0030342420914793956
21,17Networks_LH_SomMotB_Aud_2,-0.001273083267123134
22,17Networks_LH_SomMotB_S2_1,0.0003605122659306836
23,17Networks_LH_SomMotB_S2_2,-0.0005330354078624211
24,17Networks_LH_SomMotB_Aud_3,0.016800884641785058
25,17Networks_LH_SomMotB_S2_3,0.015429124134514645
26,17Networks_LH_SomMotB_Cent_1,-0.0009487318007928103
27,17Networks_LH_SomMotB_Cent_2,-0.00745631739981592
28,17Networks_LH_DorsAttnA_TempOcc_1,0.00020904750972769115
29,17Networks_LH_DorsAttnA_TempOcc_2,-0.014025782841931643
30,17Networks_LH_DorsAttnA_ParOcc_1,-0.02181440462665769
31,17Networks_LH_DorsAttnA_SPL_1,-0.011591254734965988
32,17Networks_LH_DorsAttnA_SPL_2,-0.015459742032892283
33,17Networks_LH_DorsAttnA_SPL_3,-0.00601650016317568
34,17Networks_LH_DorsAttnB_PostC_1,0.011945766351712593
35,17Networks_LH_DorsAttnB_PostC_2,-0.030595996636538114
36,17Networks_LH_DorsAttnB_PostC_3,0.01894485566016397
37,17Networks_LH_DorsAttnB_PostC_4,0.0038870514611423967
38,17Networks_LH_DorsAttnB_FEF_1,-0.0006674196106124875
39,17Networks_LH_SalVentAttnA_ParOper_1,0.020724462391668565
40,17Networks_LH_SalVentAttnA_Ins_1,0.01629638075830255
41,17Networks_LH_SalVentAttnA_FrOper_1,0.007371096718182129
42,17Networks_LH_SalVentAttnA_FrOper_2,-0.0237801302211425
43,17Networks_LH_SalVentAttnA_ParMed_1,0.003048106932487986
44,17Networks_LH_SalVentAttnA_FrMed_1,-0.004807002240592206
45,17Networks_LH_SalVentAttnA_FrMed_2,-0.05517531202428334
46,17Networks_LH_SalVentAttnB_IPL_1,-0.04293571655816285
47,17Networks_LH_SalVentAttnB_PFCl_1,-0.022444955643463427
48,17Networks_LH_SalVentAttnB_Ins_1,-0.00900601767333141
49,17Networks_LH_SalVentAttnB_PFCmp_1,-0.0028305196141696063
50,17Networks_LH_LimbicB_OFC_1,0.00013992324005400293
51,17Networks_LH_LimbicB_OFC_2,0.0038848258233054713
52,17Networks_LH_LimbicA_TempPole_1,-0.0009737716815778174
53,17Networks_LH_LimbicA_TempPole_2,0.0034020010030727564
54,17Networks_LH_LimbicA_TempPole_3,-0.010838209374947639
55,17Networks_LH_LimbicA_TempPole_4,-0.008697826919747253
56,17Networks_LH_ContA_Temp_1,0.005958531374442755
57,17Networks_LH_ContA_IPS_1,0.03413039190338382
58,17Networks_LH_ContA_IPS_2,0.032399529476545605
59,17Networks_LH_ContA_IPS_3,0.04719037098324682
60,17Networks_LH_ContA_PFCd_1,0.012218039360696684
61,17Networks_LH_ContA_PFClv_1,-0.01884503270656441
62,17Networks_LH_ContA_PFCl_1,-0.014161760253181645
63,17Networks_LH_ContA_PFCl_2,-0.025706017078806667
64,17Networks_LH_ContA_PFCl_3,0.029259068227316883
65,17Networks_LH_ContA_Cingm_1,0.008180231484009362
66,17Networks_LH_ContB_Temp_1,-0.01789316451875928
67,17Networks_LH_ContB_IPL_1,-0.008471099082356525
68,17Networks_LH_ContB_PFCl_1,-0.016094096597534947
69,17Networks_LH_ContB_PFClv_1,0.06064710200870696
70,17Networks_LH_ContB_PFClv_2,-0.010996486550272877
71,17Networks_LH_ContC_pCun_1,0.002442619192495794
72,17Networks_LH_ContC_pCun_2,-0.006460187670830581
73,17Networks_LH_ContC_Cingp_1,0.04717639241958183
74,17Networks_LH_DefaultA_IPL_1,-0.0008770418755164578
75,17Networks_LH_DefaultA_PFCd_1,0.0027376300692527433
76,17Networks_LH_DefaultA_pCunPCC_1,0.017672534016278024
77,17Networks_LH_DefaultA_pCunPCC_2,0.0038577271164683415
78,17Networks_LH_DefaultA_pCunPCC_3,0.002139646031574971
79,17Networks_LH_DefaultA_PFCm_1,-0.0032431398924164423
80,17Networks_LH_DefaultA_PFCm_2,-0.006615819441996056
81,17Networks_LH_DefaultA_PFCm_3,-0.005935837490606915
82,17Networks_LH_DefaultB_Temp_1,-0.012582616539823422
83,17Networks_LH_DefaultB_Temp_2,-0.007215820701238336
84,17Networks_LH_DefaultB_Temp_3,-0.006313973611907802
85,17Networks_LH_DefaultB_Temp_4,0.01934916615816122
86,17Networks_LH_DefaultB_IPL_1,0.006988043359063045
87,17Networks_LH_DefaultB_PFCd_1,0.0004201858575297379
88,17Networks_LH_DefaultB_PFCd_2,0.007578773029455404
89,17Networks_LH_DefaultB_PFCd_3,0.21189920712273122
90,17Networks_LH_DefaultB_PFCd_4,0.002094989293018763
91,17Networks_LH_DefaultB_PFCv_1,0.006348303187937212
92,17Networks_LH_DefaultB_PFCv_2,0.03084800534893775
93,17Networks_LH_DefaultB_PFCv_3,-0.08508339301356457
94,17Networks_LH_DefaultB_PFCv_4,0.048500223942128266
95,17Networks_LH_DefaultC_IPL_1,-0.01059989823954707
96,17Networks_LH_DefaultC_Rsp_1,0.008344946135810431
97,17Networks_LH_DefaultC_PHC_1,-0.008770934586912941
98,17Networks_LH_TempPar_1,0.04591868784854038
99,17Networks_LH_TempPar_2,-0.0318580800354784
100,17Networks_RH_VisCent_ExStr_1,-0.003432415438516081
101,17Networks_RH_VisCent_ExStr_2,-0.002986006708728439
102,17Networks_RH_VisCent_Striate_1,0.0001965976138507397
103,17Networks_RH_VisCent_ExStr_3,-0.0027276226343221754
104,17Networks_RH_VisCent_ExStr_4,-0.00827804884072469
105,17Networks_RH_VisCent_ExStr_5,-0.009586337249656544
106,17Networks_RH_VisPeri_ExStrInf_1,0.00026030461479893853
107,17Networks_RH_VisPeri_ExStrInf_2,0.004373847272327786
108,17Networks_RH_VisPeri_StriCal_1,-0.0062016413727058505
109,17Networks_RH_VisPeri_ExStrSup_1,-0.02448395486927649
110,17Networks_RH_VisPeri_ExStrSup_2,0.021316278766707983
111,17Networks_RH_VisPeri_ExStrSup_3,-0.0038836791191287825
112,17Networks_RH_SomMotA_1,0.011188039371107595
113,17Networks_RH_SomMotA_2,0.020848255705151288
114,17Networks_RH_SomMotA_3,0.0013804804501220769
115,17Networks_RH_SomMotA_4,-0.021257132461543763
116,17Networks_RH_SomMotA_5,0.059542605254925475
117,17Networks_RH_SomMotA_6,0.05425571780550639
118,17Networks_RH_SomMotA_7,0.009092757305157316
119,17Networks_RH_SomMotA_8,-0.014476423564258595
120,17Networks_RH_SomMotA_9,-0.03140345849818672
121,17Networks_RH_SomMotA_10,-0.003688640583622629
122,17Networks_RH_SomMotA_11,-0.01907387325882686
123,17Networks_RH_SomMotB_Aud_1,-0.08168825346474812
124,17Networks_RH_SomMotB_Aud_2,-0.029195084836882792
125,17Networks_RH_SomMotB_S2_1,0.006172285881359025
126,17Networks_RH_SomMotB_S2_2,-0.004720823777836971
127,17Networks_RH_SomMotB_S2_3,0.003330410172109692
128,17Networks_RH_SomMotB_S2_4,-0.03871708138419524
129,17Networks_RH_SomMotB_Cent_1,0.011328881107614404
130,17Networks_RH_DorsAttnA_TempOcc_1,-0.003576702613063656
131,17Networks_RH_DorsAttnA_ParOcc_1,0.0363493986155957
132,17Networks_RH_DorsAttnA_SPL_1,-0.004770166866551025
133,17Networks_RH_DorsAttnA_SPL_2,0.02944371153262984
134,17Networks_RH_DorsAttnA_SPL_3,-0.005620349051701048
135,17Networks_RH_DorsAttnA_SPL_4,-0.0018394731322733638
136,17Networks_RH_DorsAttnB_PostC_1,0.0035940067523242726
137,17Networks_RH_DorsAttnB_PostC_2,-0.0022527657023608326
138,17Networks_RH_DorsAttnB_PostC_3,-0.004621612221181248
139,17Networks_RH_DorsAttnB_PostC_4,0.009803133708466163
140,17Networks_RH_DorsAttnB_FEF_1,-0.0003077242380261236
141,17Networks_RH_SalVentAttnA_ParOper_1,-0.0008913513703359044
142,17Networks_RH_SalVentAttnA_PrC_1,0.02458357894001452
143,17Networks_RH_SalVentAttnA_Ins_1,0.002131543004804426
144,17Networks_RH_SalVentAttnA_Ins_2,-0.011131065027874244
145,17Networks_RH_SalVentAttnA_FrOper_1,0.011494102974679682
146,17Networks_RH_SalVentAttnA_FrMed_1,-0.007327956732514709
147,17Networks_RH_SalVentAttnA_ParMed_1,-0.006484109409568539
148,17Networks_RH_SalVentAttnA_ParMed_2,-0.0012336112200316584
149,17Networks_RH_SalVentAttnA_FrMed_2,0.01281782377302652
150,17Networks_RH_SalVentAttnB_IPL_1,0.03840055928782675
151,17Networks_RH_SalVentAttnB_PFClv_1,-0.06688361710397783
152,17Networks_RH_SalVentAttnB_PFCl_1,0.007765501521711222
153,17Networks_RH_SalVentAttnB_Ins_1,0.0024357473197149384
154,17Networks_RH_SalVentAttnB_Ins_2,-0.004319343955443742
155,17Networks_RH_SalVentAttnB_PFCmp_1,-0.028133591830841836
156,17Networks_RH_LimbicB_OFC_1,0.012388104885618825
157,17Networks_RH_LimbicB_OFC_2,0.003139956472498362
158,17Networks_RH_LimbicB_OFC_3,-0.012266500263566415
159,17Networks_RH_LimbicB_OFC_4,0.0012376364200514711
160,17Networks_RH_LimbicA_TempPole_1,0.07243737066638402
161,17Networks_RH_LimbicA_TempPole_2,-0.0485149342359556
162,17Networks_RH_LimbicA_TempPole_3,0.016453645752045363
163,17Networks_RH_LimbicA_TempPole_4,0.0024079723651168994
164,17Networks_RH_ContA_IPS_1,0.0013919373637501398
165,17Networks_RH_ContA_IPS_2,-0.0021677831908250857
166,17Networks_RH_ContA_PFCd_1,-2.2141661442169893e-05
167,17Networks_RH_ContA_PFCl_1,0.005614076981170584
168,17Networks_RH_ContA_PFCl_2,-0.07245994620972862
169,17Networks_RH_ContA_Cingm_1,-0.003675919724667933
170,17Networks_RH_ContB_Temp_1,0.0013826254473690547
171,17Networks_RH_ContB_Temp_2,-0.003743206467749358
172,17Networks_RH_ContB_IPL_1,0.0329453278816733
173,17Networks_RH_ContB_IPL_2,-0.010785286989440382
174,17Networks_RH_ContB_PFCld_1,-0.010642064327666692
175,17Networks_RH_ContB_PFCld_2,0.025450583920510788
176,17Networks_RH_ContB_PFClv_1,0.041257791650577615
177,17Networks_RH_ContB_PFClv_2,-0.00670357939699124
178,17Networks_RH_ContB_PFCmp_1,-0.00201101103604195
179,17Networks_RH_ContB_PFCld_3,0.020997138158458988
180,17Networks_RH_ContC_pCun_1,0.015349770854468368
181,17Networks_RH_ContC_pCun_2,-0.007655136970803191
182,17Networks_RH_ContC_Cingp_1,0.0015341816102800365
183,17Networks_RH_DefaultA_IPL_1,0.0534981398447242
184,17Networks_RH_DefaultA_PFCd_1,0.007993496850089876
185,17Networks_RH_DefaultA_pCunPCC_1,-0.001245856422912386
186,17Networks_RH_DefaultA_PFCm_1,-0.012219544709921183
187,17Networks_RH_DefaultA_PFCm_2,-0.006749246116807832
188,17Networks_RH_DefaultA_PFCm_3,0.021813992220264096
189,17Networks_RH_DefaultB_Temp_1,-0.01102522674269232
190,17Networks_RH_DefaultB_AntTemp_1,0.0017813180782143068
191,17Networks_RH_DefaultB_PFCd_1,0.04606213219129779
192,17Networks_RH_DefaultB_PFCv_1,0.059900838008158236
193,17Networks_RH_DefaultC_IPL_1,-0.007849685424405948
194,17Networks_RH_DefaultC_Rsp_1,-0.02533859172066361
195,17Networks_RH_DefaultC_PHC_1,0.02269214061256971
196,17Networks_RH_TempPar_1,-0.043784606172930625
197,17Networks_RH_TempPar_2,-0.00870861596040589
198,17Networks_RH_TempPar_3,0.007650487224018416
199,17Networks_RH_TempPar_4,-0.03716267427116907
200,HIP-rh,-0.029134852026552388
201,AMY-rh,0.022187573897169025
202,pTHA-rh,0.02196906159179691
203,aTHA-rh,-0.0553762159875836
204,NAc-rh,-0.0195201702169675
205,GP-rh,-0.0022948318699226268
206,PUT-rh,-0.022574008856762102
207,CAU-rh,-0.05719624494406795
208,HIP-lh,0.03981235976577727
209,AMY-lh,0.056678783101271515
210,pTHA-lh,0.06479841003593932
211,aTHA-lh,0.00867423469864037
212,NAc-lh,0.011933893406561058
213,GP-lh,0.001824086376244054
214,PUT-lh,0.05408877483640802
215,CAU-lh,-0.03428954509926645
