,region,feat_importance
0,17Networks_LH_VisCent_ExStr_1,-0.8021738752750418
1,17Networks_LH_VisCent_Striate_1,-0.2327198451652603
2,17Networks_LH_VisCent_ExStr_3,-0.6695546861866075
3,17Networks_LH_VisPeri_StriCal_1,-0.4738806685277205
4,17Networks_LH_VisPeri_ExStrSup_1,0.2879194219673008
5,17Networks_LH_SomMotA_5,0.1502165618522975
6,17Networks_LH_SomMotA_6,0.2900664920036008
7,17Networks_LH_SomMotA_7,-0.3279021524195765
8,17Networks_LH_DorsAttnA_ParOcc_1,0.07029745915384243
9,17Networks_LH_DorsAttnA_SPL_1,-0.9941409834929089
10,17Networks_LH_DorsAttnB_PostC_3,0.5389917607187121
11,17Networks_LH_LimbicA_TempPole_1,-0.3201264600377994
12,17Networks_LH_ContA_IPS_2,1.0791366080980145
13,17Networks_LH_ContA_IPS_3,-0.728703140090843
14,17Networks_LH_ContA_PFCl_1,-0.27378362472281637
15,17Networks_LH_ContA_PFCl_2,-0.025622000658656524
16,17Networks_LH_ContA_Cingm_1,-0.14949835260750763
17,17Networks_LH_DefaultA_PFCd_1,0.4178366897013867
18,17Networks_LH_DefaultA_pCunPCC_3,0.01953192754453536
19,17Networks_LH_DefaultA_PFCm_2,0.11933564066663399
20,17Networks_LH_DefaultB_Temp_4,-0.42651974809560667
21,17Networks_LH_DefaultB_PFCd_1,0.4933579667715913
22,17Networks_LH_DefaultB_PFCv_1,0.1710859129060871
23,17Networks_LH_DefaultB_PFCv_2,0.13737579062160063
24,17Networks_LH_DefaultC_PHC_1,-0.39525810184484944
25,17Networks_LH_TempPar_2,-0.6473542855258497
26,17Networks_RH_VisCent_ExStr_1,-0.3133381312184294
27,17Networks_RH_VisCent_Striate_1,-0.08656660110777387
28,17Networks_RH_VisCent_ExStr_5,-0.3995851921782927
29,17Networks_RH_SomMotA_1,-0.45894388437136235
30,17Networks_RH_SomMotA_3,0.2407611175740646
31,17Networks_RH_SomMotA_4,0.5082387637163651
32,17Networks_RH_SomMotA_6,-1.0092080296993409
33,17Networks_RH_SomMotB_S2_1,-0.005775510196638606
34,17Networks_RH_SomMotB_Cent_1,-0.7842359557578386
35,17Networks_RH_DorsAttnA_TempOcc_1,-0.005114433128753058
36,17Networks_RH_SalVentAttnA_ParOper_1,-0.014278737749743281
37,17Networks_RH_LimbicA_TempPole_1,-0.6171264877738227
38,17Networks_RH_LimbicA_TempPole_4,-0.4472982973066201
39,17Networks_RH_ContA_IPS_1,-0.08993014020058981
40,17Networks_RH_ContB_PFCld_3,-0.006892685142905086
41,17Networks_RH_ContC_pCun_1,-0.1272798226033655
42,17Networks_RH_ContC_Cingp_1,0.09596970823771163
43,17Networks_RH_DefaultB_PFCd_1,1.2842843193310527
44,17Networks_RH_DefaultC_IPL_1,0.1395349911607765
45,17Networks_RH_TempPar_1,-0.14158480967832196
46,HIP-rh,0.27625634248394065
47,AMY-rh,0.16962593427381445
48,NAc-rh,-0.08062133933665899
49,CAU-rh,1.002715008854271
50,HIP-lh,-0.5286955947239018
51,AMY-lh,-0.07435041078041019
52,pTHA-lh,-1.1055838318994775
53,NAc-lh,-0.28162547832203705
