,region,feat_importance
0,17Networks_LH_VisCent_ExStr_1,0.0024439305368290755
1,17Networks_LH_VisCent_ExStr_2,0.018083756418003905
2,17Networks_LH_VisCent_Striate_1,0.00915482748743143
3,17Networks_LH_VisCent_ExStr_3,0.029734916423633902
4,17Networks_LH_VisCent_ExStr_4,0.006245499081687038
5,17Networks_LH_VisCent_ExStr_5,0.00029727157412919427
6,17Networks_LH_VisPeri_ExStrInf_1,-0.04010466129533884
7,17Networks_LH_VisPeri_ExStrInf_2,-0.01418018130827174
8,17Networks_LH_VisPeri_ExStrInf_3,-0.02345653945355519
9,17Networks_LH_VisPeri_StriCal_1,-0.025977483545468215
10,17Networks_LH_VisPeri_ExStrSup_1,-0.0037969912046490963
11,17Networks_LH_VisPeri_ExStrSup_2,-0.04161700495186691
12,17Networks_LH_SomMotA_1,0.004300494653093807
13,17Networks_LH_SomMotA_2,-0.006828560891507367
14,17Networks_LH_SomMotA_3,-0.027476872938979095
15,17Networks_LH_SomMotA_4,0.014048126669311331
16,17Networks_LH_SomMotA_5,-6.144726526059685e-05
17,17Networks_LH_SomMotA_6,0.006318043761135641
18,17Networks_LH_SomMotA_7,0.002426711761034497
19,17Networks_LH_SomMotA_8,0.0013357565818847394
20,17Networks_LH_SomMotB_Aud_1,4.973679205870774e-05
21,17Networks_LH_SomMotB_Aud_2,0.021257232265933616
22,17Networks_LH_SomMotB_S2_1,-0.019722919847505942
23,17Networks_LH_SomMotB_S2_2,0.002175614619363655
24,17Networks_LH_SomMotB_Aud_3,-0.001944121723231813
25,17Networks_LH_SomMotB_S2_3,-0.004503870627338733
26,17Networks_LH_SomMotB_Cent_1,0.0037040133247949925
27,17Networks_LH_SomMotB_Cent_2,0.004091102396789266
28,17Networks_LH_DorsAttnA_TempOcc_1,0.017645940698848797
29,17Networks_LH_DorsAttnA_TempOcc_2,0.00043374071884415776
30,17Networks_LH_DorsAttnA_ParOcc_1,0.012488961959896993
31,17Networks_LH_DorsAttnA_SPL_1,0.009536129463351379
32,17Networks_LH_DorsAttnA_SPL_2,-0.005711684801418739
33,17Networks_LH_DorsAttnA_SPL_3,0.003091689480104973
34,17Networks_LH_DorsAttnB_PostC_1,-0.003491479250359095
35,17Networks_LH_DorsAttnB_PostC_2,0.0002426759365429554
36,17Networks_LH_DorsAttnB_PostC_3,0.01816734773090613
37,17Networks_LH_DorsAttnB_PostC_4,0.002699254684251775
38,17Networks_LH_DorsAttnB_FEF_1,0.003894115556923916
39,17Networks_LH_SalVentAttnA_ParOper_1,0.04074009302424177
40,17Networks_LH_SalVentAttnA_Ins_1,0.0250259966823329
41,17Networks_LH_SalVentAttnA_FrOper_1,0.019388616288312236
42,17Networks_LH_SalVentAttnA_FrOper_2,0.01976145251809517
43,17Networks_LH_SalVentAttnA_ParMed_1,-0.000876589855480594
44,17Networks_LH_SalVentAttnA_FrMed_1,-0.006747503373435535
45,17Networks_LH_SalVentAttnA_FrMed_2,-0.030125036046594503
46,17Networks_LH_SalVentAttnB_IPL_1,-0.0008581875114364302
47,17Networks_LH_SalVentAttnB_PFCl_1,0.002161177084466912
48,17Networks_LH_SalVentAttnB_Ins_1,-0.0023138123627056474
49,17Networks_LH_SalVentAttnB_PFCmp_1,0.00040822406987516934
50,17Networks_LH_LimbicB_OFC_1,0.002504167199668297
51,17Networks_LH_LimbicB_OFC_2,0.0016708810145365227
52,17Networks_LH_LimbicA_TempPole_1,0.00010034229569219733
53,17Networks_LH_LimbicA_TempPole_2,-0.005339281538132168
54,17Networks_LH_LimbicA_TempPole_3,-0.0013940354089634255
55,17Networks_LH_LimbicA_TempPole_4,0.0006960714852795391
56,17Networks_LH_ContA_Temp_1,0.005590747690874309
57,17Networks_LH_ContA_IPS_1,-0.0029961267924149214
58,17Networks_LH_ContA_IPS_2,0.014478211968315904
59,17Networks_LH_ContA_IPS_3,0.016996919484568638
60,17Networks_LH_ContA_PFCd_1,0.007961411230725935
61,17Networks_LH_ContA_PFClv_1,-0.00035727048122215167
62,17Networks_LH_ContA_PFCl_1,0.0022343014810462945
63,17Networks_LH_ContA_PFCl_2,0.003433266588953572
64,17Networks_LH_ContA_PFCl_3,-0.006096301337763661
65,17Networks_LH_ContA_Cingm_1,0.0006567660479669346
66,17Networks_LH_ContB_Temp_1,-0.002912233578757748
67,17Networks_LH_ContB_IPL_1,0.00727001492379081
68,17Networks_LH_ContB_PFCl_1,0.07398227743198663
69,17Networks_LH_ContB_PFClv_1,0.00894144101226777
70,17Networks_LH_ContB_PFClv_2,0.008056965022243387
71,17Networks_LH_ContC_pCun_1,0.0005403512743649852
72,17Networks_LH_ContC_pCun_2,0.06333510805292539
73,17Networks_LH_ContC_Cingp_1,0.005026774083876333
74,17Networks_LH_DefaultA_IPL_1,-0.0019135355771109008
75,17Networks_LH_DefaultA_PFCd_1,-0.0052874873998306525
76,17Networks_LH_DefaultA_pCunPCC_1,0.005425479838010334
77,17Networks_LH_DefaultA_pCunPCC_2,-0.0019471823805550326
78,17Networks_LH_DefaultA_pCunPCC_3,0.004556405446793752
79,17Networks_LH_DefaultA_PFCm_1,0.0007497730159738758
80,17Networks_LH_DefaultA_PFCm_2,0.00012707261661593528
81,17Networks_LH_DefaultA_PFCm_3,0.0002833973525486666
82,17Networks_LH_DefaultB_Temp_1,-0.02221710819533669
83,17Networks_LH_DefaultB_Temp_2,0.0020251275697570304
84,17Networks_LH_DefaultB_Temp_3,-0.008364249968200257
85,17Networks_LH_DefaultB_Temp_4,0.022357613598461227
86,17Networks_LH_DefaultB_IPL_1,-0.002583233190250187
87,17Networks_LH_DefaultB_PFCd_1,0.012895026163623164
88,17Networks_LH_DefaultB_PFCd_2,-0.0032457384033368177
89,17Networks_LH_DefaultB_PFCd_3,-0.0018634366068755882
90,17Networks_LH_DefaultB_PFCd_4,-0.007303743874909534
91,17Networks_LH_DefaultB_PFCv_1,0.006795246608932004
92,17Networks_LH_DefaultB_PFCv_2,-0.001995873549650362
93,17Networks_LH_DefaultB_PFCv_3,-0.0020823967919806918
94,17Networks_LH_DefaultB_PFCv_4,0.02227185033613084
95,17Networks_LH_DefaultC_IPL_1,0.006973899097397079
96,17Networks_LH_DefaultC_Rsp_1,0.004358902633760983
97,17Networks_LH_DefaultC_PHC_1,0.00024207963920624742
98,17Networks_LH_TempPar_1,0.01565120290111935
99,17Networks_LH_TempPar_2,0.03184266857413803
100,17Networks_RH_VisCent_ExStr_1,0.029987823310384697
101,17Networks_RH_VisCent_ExStr_2,0.0008068637277483592
102,17Networks_RH_VisCent_Striate_1,0.007513684284204319
103,17Networks_RH_VisCent_ExStr_3,-0.01048583371215332
104,17Networks_RH_VisCent_ExStr_4,-2.8224186468808198e-05
105,17Networks_RH_VisCent_ExStr_5,-0.009905827369956901
106,17Networks_RH_VisPeri_ExStrInf_1,-0.0143886526554118
107,17Networks_RH_VisPeri_ExStrInf_2,-0.021873192487460356
108,17Networks_RH_VisPeri_StriCal_1,0.0009277329505789833
109,17Networks_RH_VisPeri_ExStrSup_1,0.027112860864311205
110,17Networks_RH_VisPeri_ExStrSup_2,0.006979297394459882
111,17Networks_RH_VisPeri_ExStrSup_3,-0.010755156527972343
112,17Networks_RH_SomMotA_1,0.004234004705351362
113,17Networks_RH_SomMotA_2,-0.006180757433555523
114,17Networks_RH_SomMotA_3,-0.025423421441248904
