,region,feat_importance
0,17Networks_LH_VisPeri_ExStrInf_3,-0.1995694075510249
1,17Networks_LH_VisPeri_StriCal_1,-0.41641876302597514
2,17Networks_LH_VisPeri_ExStrSup_2,-0.3983081850822911
3,17Networks_LH_SomMotA_4,0.3387450069693157
4,17Networks_LH_SomMotB_Aud_2,-0.49408440057948844
5,17Networks_LH_SomMotB_Cent_2,-0.2235682038769751
6,17Networks_LH_DorsAttnA_SPL_1,0.05832588976220869
7,17Networks_LH_DorsAttnB_PostC_2,-0.3138380189414949
8,17Networks_LH_DorsAttnB_FEF_1,0.17453298655329377
9,17Networks_LH_SalVentAttnA_FrOper_1,0.6994635222330122
10,17Networks_LH_SalVentAttnA_ParMed_1,-0.00925269153569222
11,17Networks_LH_SalVentAttnA_FrMed_1,-0.7734234622439371
12,17Networks_LH_SalVentAttnB_Ins_1,0.6859816209576587
13,17Networks_LH_SalVentAttnB_PFCmp_1,-0.4325239461566053
14,17Networks_LH_ContA_IPS_3,-0.36576265732822366
15,17Networks_LH_ContA_PFCd_1,-0.25447354740435085
16,17Networks_LH_ContA_PFClv_1,0.8058125404887462
17,17Networks_LH_ContB_PFClv_2,-0.37086399757065364
18,17Networks_LH_ContC_pCun_1,-0.10440742878202973
19,17Networks_LH_DefaultA_pCunPCC_1,0.5480004327662062
20,17Networks_LH_DefaultA_pCunPCC_2,-0.5834545274816701
21,17Networks_LH_DefaultB_PFCd_3,-0.6560433307486545
22,17Networks_LH_DefaultB_PFCv_4,0.4637965098129468
23,17Networks_LH_DefaultC_Rsp_1,0.25021887215654054
24,17Networks_RH_VisCent_ExStr_5,-0.19631015993183853
25,17Networks_RH_VisPeri_StriCal_1,-0.5868513038169437
26,17Networks_RH_SomMotA_3,0.18186919019497827
27,17Networks_RH_SomMotB_Aud_1,-0.5152006928470083
28,17Networks_RH_SomMotB_S2_1,-0.3606878402594461
29,17Networks_RH_SomMotB_Cent_1,0.691555078382525
30,17Networks_RH_DorsAttnB_PostC_2,0.13587698837572518
31,17Networks_RH_SalVentAttnA_ParOper_1,-0.27314902841810806
32,17Networks_RH_SalVentAttnA_PrC_1,-0.015459368441003232
33,17Networks_RH_SalVentAttnA_Ins_1,-0.34919600783830024
34,17Networks_RH_SalVentAttnA_Ins_2,-0.6581353378608419
35,17Networks_RH_SalVentAttnA_FrOper_1,0.026748782641835944
36,17Networks_RH_SalVentAttnA_FrMed_1,-0.3719726879878848
37,17Networks_RH_SalVentAttnA_ParMed_1,0.1320232142143793
38,17Networks_RH_SalVentAttnA_ParMed_2,-0.06133111046857969
39,17Networks_RH_SalVentAttnB_IPL_1,-0.10763477767923649
40,17Networks_RH_SalVentAttnB_PFCmp_1,-0.056260273594177575
41,17Networks_RH_ContA_IPS_2,-0.5216724346375909
42,17Networks_RH_ContB_PFCld_2,0.045872333966147025
43,17Networks_RH_ContB_PFClv_2,-0.3845568974356492
44,17Networks_RH_ContB_PFCmp_1,-0.6464402292298159
45,17Networks_RH_ContB_PFCld_3,0.301041058780651
46,17Networks_RH_ContC_pCun_1,0.24052649435561005
47,17Networks_RH_DefaultA_pCunPCC_1,0.18859150334604557
48,17Networks_RH_DefaultA_PFCm_2,-0.8642885301829357
49,17Networks_RH_DefaultC_Rsp_1,-0.09086744495884827
50,17Networks_RH_TempPar_1,0.22816248876020806
51,NAc-rh,0.4901857551378213
52,HIP-lh,-0.09004017597013426
53,NAc-lh,-0.08213767119653888
