,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.6641737050612896,49.28458327340076,True,0.7294634302005841,2.3705723036983097,0.28833587847038866,3.8856507950015033,-0.7331848236061919,54.027573512827914,True,0.8332781691854115,1.7882334452665152,0.29118772594164233,3.8845786708178363
