,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.752216898027696,55.56619010046569,True,0.724469742777573,2.3805892595466593,0.1564910125344462,4.152765426628624,-0.82877815752222,61.345079320681116,True,0.8356390219227907,1.8062335020216342,0.1479130555172823,4.247207391930054
