"coefficients.Estimate","coefficients.Std..Error","coefficients.z.value","coefficients.Pr...z.."
-1.61970246154947,2.31963824029246,-0.69825649250603,0.485016802746751
-0.155156967340187,0.142746213924097,-1.08694278520542,0.277062096120737
-0.246244679905013,0.169747098419834,-1.45065619499414,0.146875618979972
0.0842224964091165,0.751770872665625,0.112032135683152,0.910797926366245
-0.518482948630207,0.783619328909286,-0.661651556441161,0.508194557882909
0.118380357359895,0.140826463846582,0.84061158766906,0.400565564973681
