"coefficients.Estimate","coefficients.Std..Error","coefficients.z.value","coefficients.Pr...z.."
1.06639979366049,2.30532669323056,0.462580768613797,0.643664896079216
-0.186215937420261,0.144701084044959,-1.28690077651667,0.198128874614268
-0.120136276554489,0.150545946751912,-0.79800405887024,0.424868134714019
-1.73473964184294,0.81187949761649,-2.13669595911188,0.0326227288949315
0.38902078112116,0.775917339766013,0.501368845859888,0.616111561186944
-0.00166246673445042,0.132887142896366,-0.0125103655494114,0.990018432846729
