"coefficients.Estimate","coefficients.Std..Error","coefficients.z.value","coefficients.Pr...z.."
0.970565054814913,1.24194880616338,0.781485557213245,0.434516967984241
-0.170324079424878,0.0970949586213385,-1.75420106093382,0.0793960615093466
-0.28674559541364,0.0779899224359998,-3.67670061024807,0.000236270062304507
-1.29626392878549,0.53129361441325,-2.43982591474783,0.0146943411479409
-0.876086208493219,0.409473854565268,-2.13954126429719,0.0323918577213501
0.0803079758218135,0.0746468775053493,1.07583838072876,0.281999543883897
