"coefficients.Estimate","coefficients.Std..Error","coefficients.z.value","coefficients.Pr...z.."
1.25233277953407,2.42909333685669,0.515555643964929,0.606164796677204
-0.247407570401861,0.149435827720855,-1.65561080080486,0.0978006614778417
-0.0769230409650334,0.183745009236447,-0.418640164893117,0.675479131134087
-0.285666323251598,0.852345689178761,-0.335153127279659,0.737509578197719
-1.9931599929614,1.0073647463064,-1.97858819287603,0.0478623900856507
-0.0220905903714895,0.139378943878425,-0.158493024532876,0.874068316810001
