,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.7065160786960234,52.49122298505754,True,0.6716623477941589,2.4998313986257843,0.17215142451506915,4.091632930984019,-0.7775539884171871,57.4628986866097,True,0.7515017237657093,2.085601272078006,0.14566697771208192,4.121910536944859
