,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.7846045358483817,58.31837926431681,True,0.6866187260273201,2.4793051221735434,0.07058533183674032,4.4383627760519415,-0.8245887478432246,61.27456753055137,True,0.8261358673870437,1.8406750164878163,0.1455850115746522,4.2925212100449555
