,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.7187018049589569,53.20173575388507,True,0.6830020218016837,2.474042036006091,0.16625621733181573,4.06143505455363,-0.7633301042188492,56.20199855214731,True,0.8317814952197377,1.77976123430522,0.24422271903769288,3.887938431165096
