,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.7465638232338669,55.250681549699266,True,0.7277233420232725,2.244274653296935,0.16925994488823382,4.214225344448451,-0.7971520158048859,59.119200763196744,True,0.7723977346453905,2.1154747986187528,0.13676839849730527,4.296207268671843
