,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.7029678710355506,52.110283585168666,True,0.7268808182455738,2.3603881281572057,0.23246800300788695,3.906287344708418,-0.7492884902657256,55.21810548087325,True,0.8236123597845444,1.815928591353786,0.25653912115837163,3.8766126135310204
