,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.7445164458174538,55.42728051309662,True,0.672034409516351,2.555748397644614,0.1177290631704716,4.343012270264978,-0.8386056236843975,62.224506033816816,True,0.8727038319893166,1.5854666833998994,0.1680135795018266,4.222322607412144
