,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.6874060689858057,50.999980179727324,True,0.6912955383804587,2.5285480033964056,0.2187573566746428,4.080469162305666,-0.737386897716777,54.232691569902165,True,0.8311074914503205,1.8007478510965333,0.2810128567235799,3.873110731873413
