,withCA,rvr_slope,rvr_intercept,rvr_check,rvr_r2,rvr_mae,rvr_rsq_uncorr,rvr_ma_uncorr,svm_slope,svm_intercept,svm_check,svm_r2,svm_mae,svm_rsq_uncorr,svm_ma_uncorr
0,True,-0.7348715019140956,54.79356801772504,True,0.7206960552204931,2.4372559354359242,0.1798110601924856,4.4234179205097,-0.7868658254079193,58.649174502452695,True,0.7974716058799781,2.091316394865812,0.17754811206885934,4.327611207841407
